date,brand,segment,purpose,derogation_flag,derogation_bps,usage_count,failed_calls,margin,conversion_flag,converted_margin,derogation_pct
2026-02-18,Brand E,SME,Auto Loan,1,129.68310103874177,6,2,55.61131274390156,0,0.0,100
2026-01-14,Brand C,Institutional,Auto Loan,0,42.989198437520805,1,4,266.29261837158265,1,266.29261837158265,0
2026-01-05,Brand E,SME,Business Loan,0,136.81569636786878,7,2,57.179498385630254,1,400.25648869941176,0
2026-03-09,Brand C,Retail,Auto Loan,0,46.20071626535249,7,3,208.1662017502605,0,0.0,0
2026-02-23,Brand B,Retail,Personal Loan,0,254.1544333780141,6,4,74.6442446860575,0,0.0,0
2026-01-06,Brand D,Institutional,Auto Loan,0,219.17782676015818,1,2,121.45965102661411,0,0.0,0
2026-03-07,Brand A,Corporate,Personal Loan,0,87.02516519328157,5,4,85.08238827768136,0,0.0,0
2026-02-25,Brand D,Retail,Personal Loan,0,87.40394688759307,1,1,84.34857202813527,0,0.0,0
2026-01-16,Brand A,Retail,Personal Loan,0,313.05453685969644,1,0,68.65024557923262,0,0.0,0
2026-01-17,Brand E,Retail,Business Loan,0,193.5606694952716,6,2,129.4704954963759,0,0.0,0
2025-12-31,Brand E,Institutional,Auto Loan,0,28.097468366628465,8,3,155.91283611319844,1,1247.3026889055875,0
2026-03-01,Brand A,Retail,Auto Loan,0,460.096299883534,1,2,166.11829820803965,0,0.0,0
2026-01-22,Brand D,Corporate,Business Loan,0,202.47624290490018,2,0,159.92700986677684,0,0.0,0
2025-12-29,Brand A,Institutional,Business Loan,0,295.5237774283441,5,2,180.9230085738194,0,0.0,0
2026-01-20,Brand B,Corporate,Auto Loan,0,442.7059749591868,8,2,264.94673229673526,0,0.0,0
2026-01-07,Brand E,Retail,Business Loan,0,201.0794986368239,4,2,207.94915392654377,0,0.0,0
2026-02-19,Brand B,Retail,Business Loan,0,410.3300197056246,5,3,54.32141774245321,0,0.0,0
2026-03-10,Brand E,Corporate,Personal Loan,0,457.37611230147496,5,0,93.23806956007967,0,0.0,0
2025-12-17,Brand E,Institutional,Business Loan,0,87.03369183168508,3,0,137.23745553720323,0,0.0,0
2026-02-26,Brand C,Institutional,Personal Loan,1,446.24623000165445,6,3,287.2609272162192,0,0.0,100
2026-02-18,Brand B,Corporate,Home Loan,0,59.91622335318908,5,2,69.51984936248124,0,0.0,0
2026-02-28,Brand B,Retail,Personal Loan,1,137.5637046896665,2,2,227.5298156011204,0,0.0,100
2026-02-20,Brand C,SME,Personal Loan,0,404.1057238251183,4,0,58.273282936218266,0,0.0,0
2026-02-05,Brand D,Corporate,Business Loan,1,450.34227414380587,4,2,140.63429225049146,0,0.0,100
2026-02-15,Brand B,Corporate,Auto Loan,0,342.06939418652854,7,1,242.53719092843582,0,0.0,0
2026-01-07,Brand A,Corporate,Home Loan,0,52.41292476124637,7,2,135.98233410958812,1,951.8763387671169,0
2026-01-10,Brand C,Retail,Home Loan,0,261.4961384523763,9,2,157.57051499661645,0,0.0,0
2026-02-21,Brand B,Institutional,Home Loan,0,286.3170545248857,2,4,276.32613206685727,0,0.0,0
2026-03-07,Brand D,Retail,Auto Loan,0,140.9298650003288,6,0,66.54227282982451,0,0.0,0
2026-02-08,Brand B,Corporate,Home Loan,1,495.6479034501989,2,0,181.9155813025253,1,363.8311626050506,100
2025-12-21,Brand E,Retail,Home Loan,1,167.81397842969864,9,1,141.5593896477946,0,0.0,100
2026-01-19,Brand A,Retail,Auto Loan,0,105.12738464712962,2,1,290.9529178792577,0,0.0,0
2026-01-06,Brand C,Corporate,Home Loan,1,55.068014326024425,6,1,248.42245735456447,0,0.0,100
2026-01-27,Brand E,Retail,Business Loan,1,189.25063043656897,8,0,80.51919434163469,0,0.0,100
2025-12-30,Brand D,SME,Business Loan,0,346.3093458230267,6,4,281.85243918064305,0,0.0,0
2026-02-13,Brand E,Retail,Personal Loan,0,115.70854664624164,3,4,102.80332436344219,1,308.40997309032656,0
2025-12-27,Brand E,Retail,Personal Loan,0,384.7721087317972,5,3,71.20441088370504,1,356.02205441852516,0
2026-02-02,Brand D,Institutional,Personal Loan,0,67.70063386086356,4,0,185.39831994862308,0,0.0,0
2026-01-26,Brand E,Institutional,Business Loan,0,220.23396548928537,1,3,234.1578924940698,0,0.0,0
2026-01-22,Brand C,Corporate,Business Loan,0,351.18687005302047,5,2,229.012722374053,1,1145.063611870265,0
2026-03-07,Brand B,Corporate,Business Loan,0,67.65470134381884,5,1,183.51401721934909,0,0.0,0
2026-01-29,Brand E,Institutional,Personal Loan,0,298.92110499748867,7,3,173.18436860492565,1,1212.2905802344796,0
2026-01-19,Brand C,SME,Personal Loan,1,399.4762562084528,7,3,292.3859743257881,0,0.0,100
2026-01-14,Brand B,Retail,Personal Loan,0,297.7744481446033,2,0,255.13971044237445,0,0.0,0
2026-01-14,Brand B,SME,Personal Loan,0,255.73196216375877,4,1,224.66000953575985,0,0.0,0
2026-03-03,Brand E,SME,Personal Loan,0,419.14977660142034,1,1,98.80286588991048,1,98.80286588991048,0
2025-12-21,Brand C,Institutional,Personal Loan,0,492.71017500060833,5,4,254.9426727566628,1,1274.713363783314,0
2026-02-20,Brand E,Corporate,Business Loan,0,90.65647617758738,5,3,237.44518587900723,1,1187.225929395036,0
2026-03-05,Brand D,Retail,Auto Loan,0,345.6731706637686,4,4,298.00664994441667,1,1192.0265997776667,0
2025-12-22,Brand B,Corporate,Auto Loan,0,40.32877716976835,7,3,83.24877698353134,0,0.0,0
2026-02-05,Brand E,SME,Personal Loan,1,21.42051198697359,6,0,228.82384898700948,0,0.0,100
2025-12-29,Brand B,SME,Auto Loan,0,140.40948511550505,3,0,294.7707982583814,0,0.0,0
2026-02-26,Brand C,Corporate,Auto Loan,0,485.4598942634399,2,2,165.64825681111748,0,0.0,0
2025-12-30,Brand A,Corporate,Business Loan,0,276.09782568446883,4,3,233.35261085650313,1,933.4104434260125,0
2026-01-05,Brand E,Institutional,Personal Loan,1,134.13567197770558,9,3,293.84266263635755,1,2644.583963727218,100
2026-01-19,Brand E,Corporate,Personal Loan,0,66.29304820247938,5,1,186.87122347649907,1,934.3561173824953,0
2026-02-19,Brand B,Corporate,Auto Loan,0,460.0917015066681,1,1,224.76039867577538,0,0.0,0
2025-12-17,Brand C,Institutional,Personal Loan,0,181.18329093572032,3,4,55.021202503023986,0,0.0,0
2026-01-19,Brand D,Corporate,Personal Loan,1,153.34863519349912,9,2,179.91627640661105,0,0.0,100
2026-03-07,Brand C,SME,Personal Loan,0,428.98171599950257,7,0,113.95010151048555,0,0.0,0
2026-03-03,Brand E,Corporate,Personal Loan,0,302.2014158554353,3,3,82.81116058763553,0,0.0,0
2026-01-04,Brand D,Retail,Auto Loan,0,84.31805582081358,1,4,227.14952117033198,0,0.0,0
2026-03-07,Brand C,SME,Home Loan,1,210.75526575958585,4,2,59.77237222708546,1,239.08948890834185,100
2025-12-25,Brand A,Institutional,Auto Loan,0,464.11553405285395,9,1,276.21628789426444,0,0.0,0
2026-01-09,Brand B,SME,Business Loan,1,450.60178728217727,7,2,179.4434149677106,1,1256.1039047739741,100
2026-02-19,Brand C,Institutional,Home Loan,0,35.05489636215542,5,4,212.0575287973447,0,0.0,0
2026-01-09,Brand C,Retail,Home Loan,0,134.3065963763111,6,0,113.3586997815666,1,680.1521986893996,0
2026-02-07,Brand A,Retail,Home Loan,0,77.2696990145747,1,1,95.54825467232307,0,0.0,0
2026-01-17,Brand E,SME,Auto Loan,0,266.90585712917243,7,1,110.93840527800347,0,0.0,0
2026-01-20,Brand B,Corporate,Business Loan,0,374.9916585151592,5,0,108.07324775107334,1,540.3662387553667,0
2025-12-29,Brand C,SME,Auto Loan,0,147.7716055779838,7,1,266.1254070733629,0,0.0,0
2026-02-18,Brand D,SME,Business Loan,0,378.9980386926608,5,4,246.83485036561214,0,0.0,0
2026-03-05,Brand C,Retail,Auto Loan,0,334.357786534584,5,1,263.184133531008,1,1315.92066765504,0
2026-02-07,Brand B,Institutional,Auto Loan,0,364.11110470375843,3,3,233.71801091459952,0,0.0,0
2026-02-05,Brand C,SME,Auto Loan,0,474.12185665132654,5,2,210.88759036610534,0,0.0,0
2025-12-18,Brand A,Corporate,Home Loan,1,212.3059303933514,8,4,181.9686724326671,0,0.0,100
2026-01-25,Brand C,Retail,Auto Loan,0,171.2840123057396,8,0,116.3704565949772,0,0.0,0
2025-12-21,Brand C,SME,Business Loan,0,341.92360406584385,2,4,226.34073943177893,0,0.0,0
2026-01-09,Brand D,SME,Business Loan,0,403.7785707388951,1,3,84.14610130463166,0,0.0,0
2025-12-28,Brand A,Corporate,Business Loan,0,95.72264585463586,2,1,177.76538589178017,1,355.53077178356034,0
2025-12-23,Brand A,SME,Home Loan,0,423.39980040738067,7,1,98.81869212640399,0,0.0,0
2026-01-05,Brand C,SME,Auto Loan,0,28.9262454995457,3,4,176.18982621986464,1,528.5694786595939,0
2026-02-21,Brand D,SME,Auto Loan,1,3.196876038009777,8,1,123.47685321858874,0,0.0,100
2026-01-09,Brand C,SME,Personal Loan,0,79.2135747030897,4,1,63.36991738412158,1,253.4796695364863,0
2026-03-04,Brand C,Corporate,Home Loan,0,489.3335934866163,8,3,175.92725321599494,1,1407.4180257279595,0
2026-02-21,Brand B,SME,Business Loan,0,261.7826888088882,2,0,95.4575521749881,1,190.9151043499762,0
2026-01-29,Brand B,SME,Business Loan,0,23.283705757054683,5,2,90.28875814228827,0,0.0,0
2026-02-13,Brand D,SME,Auto Loan,0,498.58784202485646,6,4,146.09147441942469,0,0.0,0
2025-12-27,Brand E,Retail,Business Loan,1,372.45562741351125,1,0,140.44678946334085,0,0.0,100
2026-01-16,Brand B,Corporate,Auto Loan,0,419.00253797560816,1,2,266.73946640306707,0,0.0,0
2025-12-28,Brand E,Retail,Auto Loan,1,106.47026324004172,9,0,191.15925572342718,0,0.0,100
2026-01-15,Brand A,Retail,Personal Loan,0,52.72471711817883,5,4,263.64185703368753,1,1318.2092851684376,0
2026-03-03,Brand B,Corporate,Home Loan,0,257.5424713588172,4,3,86.70891353551897,1,346.8356541420759,0
2026-01-04,Brand B,Retail,Auto Loan,0,386.08784214112126,1,3,139.32756751391102,0,0.0,0
2026-01-02,Brand D,Retail,Auto Loan,0,318.8903261592488,3,3,188.83240440088744,0,0.0,0
2026-02-13,Brand E,Retail,Auto Loan,0,315.5296657590855,4,0,88.28201735248687,1,353.1280694099475,0
2026-02-16,Brand B,Corporate,Personal Loan,1,378.5480418441599,5,4,82.01426658120138,0,0.0,100
2025-12-21,Brand B,SME,Auto Loan,0,113.510412776756,5,1,215.35039955299422,0,0.0,0
2026-01-16,Brand D,Institutional,Home Loan,0,330.7596409054947,8,1,213.45849270080043,1,1707.6679416064035,0
2026-01-27,Brand D,Institutional,Home Loan,1,196.05533456767864,3,3,108.53966602148469,0,0.0,100
2025-12-17,Brand E,Corporate,Business Loan,0,34.876742660169604,7,0,106.78088885972687,1,747.466222018088,0
2026-02-13,Brand A,Institutional,Home Loan,0,101.07130312169265,6,1,236.36144483252096,1,1418.1686689951257,0
2026-01-07,Brand A,Corporate,Business Loan,0,397.0018696024463,6,0,79.24695985464882,0,0.0,0
2026-03-08,Brand C,Corporate,Home Loan,0,447.9653490402285,9,4,280.8158741691641,0,0.0,0
2026-01-15,Brand B,Institutional,Business Loan,0,141.41090576418847,7,3,285.9346302601276,1,2001.5424118208934,0
2025-12-20,Brand E,Retail,Auto Loan,0,95.18046900284105,7,2,267.7480807923116,0,0.0,0
2026-03-08,Brand B,SME,Personal Loan,1,13.362252122587403,1,3,102.6693247566398,0,0.0,100
2026-01-18,Brand E,Institutional,Personal Loan,0,473.8486942934059,1,2,54.20043744346571,0,0.0,0
2025-12-25,Brand E,Institutional,Personal Loan,0,341.92746251760394,9,1,284.17271045630747,0,0.0,0
2025-12-17,Brand E,Institutional,Auto Loan,0,478.5150525215802,9,2,135.99295683837784,1,1223.9366115454004,0
2025-12-26,Brand B,Institutional,Personal Loan,1,431.92459148527746,3,0,127.60256624708653,0,0.0,100
2026-02-03,Brand D,Corporate,Home Loan,0,170.23329634520385,8,2,115.41939503928734,0,0.0,0
2026-01-15,Brand B,Corporate,Business Loan,0,56.341522877753405,9,1,111.13404326222246,1,1000.2063893600022,0
2026-02-09,Brand E,SME,Auto Loan,0,249.52839743006888,1,1,233.63832261041415,0,0.0,0
2026-03-04,Brand C,SME,Personal Loan,0,13.406898908835508,3,3,276.97340712185655,0,0.0,0
2026-02-26,Brand A,Institutional,Home Loan,0,74.95831407172481,6,1,246.5140914838061,1,1479.0845489028366,0
2026-03-08,Brand E,Institutional,Home Loan,0,116.71631450754177,4,0,218.52699148958513,0,0.0,0
2025-12-24,Brand C,Institutional,Auto Loan,1,332.8232980722376,8,2,121.93939070285754,1,975.5151256228603,100
2026-01-05,Brand D,SME,Auto Loan,0,254.93873697704805,9,4,186.74086882360928,0,0.0,0
2026-02-26,Brand E,Institutional,Personal Loan,0,151.2097780563989,7,1,109.24179315623421,0,0.0,0
2026-01-12,Brand C,Retail,Business Loan,0,282.38419959566994,1,2,77.87677605173938,0,0.0,0
2026-02-15,Brand E,SME,Personal Loan,0,62.601324444183646,2,3,80.07324060013192,1,160.14648120026385,0
2025-12-22,Brand B,Retail,Personal Loan,1,377.85406340930626,1,4,200.9422763095415,0,0.0,100
2026-03-05,Brand C,Institutional,Auto Loan,0,356.01756937664214,9,3,59.619914694201896,0,0.0,0
2025-12-31,Brand B,Corporate,Personal Loan,0,108.2513378402647,4,0,293.3136239509044,0,0.0,0
2025-12-19,Brand B,Retail,Personal Loan,0,303.1957778881534,8,3,298.8666158741312,0,0.0,0
2025-12-19,Brand C,SME,Business Loan,1,251.65130214861898,5,2,87.35617281235767,0,0.0,100
2026-01-24,Brand A,Retail,Home Loan,1,30.408155924899873,5,4,156.82560242451768,0,0.0,100
2026-01-01,Brand C,SME,Home Loan,0,139.07695841806722,5,3,242.01900463887043,1,1210.095023194352,0
2026-02-05,Brand A,Institutional,Business Loan,0,499.7413520119262,5,3,288.76670673813305,1,1443.8335336906653,0
2026-02-05,Brand E,Retail,Home Loan,0,49.76783055540801,3,0,272.83029361064126,0,0.0,0
2026-01-20,Brand E,Corporate,Personal Loan,0,253.20565351108038,6,2,113.6887959731661,0,0.0,0
2026-01-22,Brand C,Retail,Business Loan,0,424.6668773072886,1,3,71.29923345240378,0,0.0,0
2026-02-03,Brand E,Corporate,Business Loan,0,150.32593650258198,8,2,122.18234018809827,1,977.4587215047861,0
2026-02-16,Brand D,SME,Auto Loan,0,130.35431949687526,4,1,159.30936077491907,0,0.0,0
2026-02-16,Brand B,Institutional,Home Loan,0,445.3965258451619,6,0,139.98457930318114,0,0.0,0
2026-02-15,Brand B,Institutional,Auto Loan,0,152.41497349078654,2,0,243.4672807249196,0,0.0,0
2025-12-22,Brand A,Corporate,Personal Loan,0,325.746655626396,2,0,114.44697197458099,1,228.89394394916198,0
2026-01-11,Brand E,SME,Business Loan,0,370.1564921654913,8,2,264.659278934223,0,0.0,0
2025-12-29,Brand A,Institutional,Personal Loan,0,394.3088746535525,1,3,106.40860690169603,1,106.40860690169603,0
2026-02-24,Brand B,SME,Home Loan,0,497.3798186534982,8,3,140.33801123434284,0,0.0,0
2025-12-20,Brand B,Corporate,Auto Loan,0,401.5960348549502,1,2,161.9522669304912,0,0.0,0
2026-02-08,Brand E,Corporate,Home Loan,0,328.5060784437672,9,2,122.80453563778447,0,0.0,0
2025-12-17,Brand D,Retail,Personal Loan,0,447.7317788794868,1,1,241.5930592533083,1,241.5930592533083,0
2026-02-15,Brand D,Institutional,Auto Loan,0,452.8723178194737,4,4,152.38680285423465,0,0.0,0
2026-01-05,Brand E,Institutional,Home Loan,1,486.5832288298075,9,4,271.7564433564635,0,0.0,100
2026-03-04,Brand E,Retail,Personal Loan,0,388.23263223824307,1,0,290.89716463385764,0,0.0,0
2026-01-05,Brand A,Corporate,Home Loan,0,97.46366529906547,9,3,264.9517881362549,0,0.0,0
2025-12-25,Brand E,Corporate,Business Loan,0,354.9030444519951,8,0,180.65629306912288,0,0.0,0
2026-02-11,Brand D,Corporate,Auto Loan,0,37.564220821909245,5,3,177.452100653456,0,0.0,0
2026-01-23,Brand E,Corporate,Auto Loan,0,158.98146395769675,6,3,103.9681618201538,0,0.0,0
2025-12-20,Brand A,SME,Auto Loan,0,57.90375515779173,5,1,198.0694156183605,0,0.0,0
2026-02-18,Brand A,Institutional,Business Loan,0,474.97130344377,4,2,288.1814313600254,0,0.0,0
2025-12-28,Brand A,Institutional,Auto Loan,0,169.377056112181,4,2,70.15163191176883,0,0.0,0
2026-03-10,Brand A,Corporate,Business Loan,0,356.60782322162487,8,2,238.11435358626974,0,0.0,0
2026-03-10,Brand C,Corporate,Auto Loan,0,285.65921789306367,8,4,267.384888580963,0,0.0,0
2026-02-06,Brand E,Corporate,Home Loan,0,53.755706528568425,9,2,296.67587112391186,0,0.0,0
2026-03-07,Brand B,Institutional,Home Loan,0,280.6722239404387,3,4,133.6894289417326,1,401.0682868251978,0
2026-01-29,Brand E,Institutional,Home Loan,0,330.5117717124364,8,0,138.89353655874785,0,0.0,0
2026-01-16,Brand C,Corporate,Home Loan,0,440.75862865681484,3,4,107.44381041428728,0,0.0,0
2026-01-20,Brand A,SME,Business Loan,0,35.042821209571585,2,3,247.26590649531155,1,494.5318129906231,0
2026-03-06,Brand C,Retail,Personal Loan,0,147.8169925484203,2,1,85.00990011200328,0,0.0,0
2026-02-13,Brand D,Retail,Personal Loan,0,346.17047195630624,9,1,116.9417403245603,1,1052.4756629210426,0
2025-12-26,Brand D,Retail,Home Loan,0,17.165817935905935,4,3,123.81558944261852,0,0.0,0
2026-02-16,Brand E,Institutional,Personal Loan,0,101.77672808873545,5,0,143.7326546808967,0,0.0,0
2026-01-05,Brand E,Institutional,Personal Loan,1,109.33519820233406,2,1,155.41622590298243,0,0.0,100
2026-02-05,Brand B,Retail,Auto Loan,0,334.66320638678695,9,3,189.7562411949614,1,1707.8061707546526,0
2026-02-08,Brand B,Retail,Business Loan,1,142.98033973772374,7,1,287.09333037445265,0,0.0,100
2026-01-10,Brand D,SME,Home Loan,0,299.7978311300787,3,4,111.81993690269996,1,335.4598107080999,0
2026-02-21,Brand A,Institutional,Personal Loan,1,482.67422333815364,6,1,244.80514723141394,0,0.0,100
2026-01-18,Brand C,Institutional,Personal Loan,0,396.62149100061697,7,4,219.09757221709773,1,1533.6830055196842,0
2026-02-05,Brand B,Retail,Home Loan,1,166.45140232225302,6,4,79.01255743689585,0,0.0,100
2026-03-07,Brand B,SME,Auto Loan,0,236.19998441968215,6,1,252.59418784011322,0,0.0,0
2026-02-05,Brand A,SME,Home Loan,0,100.33695105050144,8,1,72.65294490746622,1,581.2235592597298,0
2026-01-13,Brand A,Retail,Auto Loan,0,7.860005151724914,8,4,234.73155741135477,1,1877.8524592908382,0
2026-01-22,Brand E,Retail,Personal Loan,0,144.85769906242913,5,1,228.94668630943852,0,0.0,0
2026-01-26,Brand C,Institutional,Business Loan,0,184.70430560246908,4,0,222.35046540926695,0,0.0,0
2026-01-05,Brand A,Retail,Auto Loan,0,282.1835864592377,5,2,119.17308587238757,0,0.0,0
2026-01-26,Brand B,Corporate,Auto Loan,0,472.03332463186484,9,2,193.34174737253184,0,0.0,0
2025-12-28,Brand B,SME,Home Loan,0,473.9260365359168,6,3,240.39444770001256,1,1442.3666862000755,0
2026-02-17,Brand D,Retail,Personal Loan,0,35.04914942964438,3,2,209.3979862321292,0,0.0,0
2026-01-01,Brand A,Corporate,Business Loan,0,307.3228397655852,3,0,251.0764301361751,0,0.0,0
2025-12-24,Brand E,SME,Home Loan,0,21.176325443928057,1,2,221.97059123148495,1,221.97059123148495,0
2026-01-25,Brand C,Corporate,Home Loan,1,324.0405374078518,5,2,118.61247202305788,0,0.0,100
2025-12-16,Brand E,Corporate,Business Loan,1,58.851531137573296,6,0,88.2641362057845,0,0.0,100
2025-12-17,Brand B,Retail,Personal Loan,1,473.2014125110502,8,4,207.99474658703647,0,0.0,100
2026-02-13,Brand E,SME,Business Loan,0,432.1693412694847,9,2,239.93959521768036,1,2159.4563569591232,0
2026-02-01,Brand B,Corporate,Home Loan,0,11.164415276691653,7,3,85.58073809140834,0,0.0,0
2026-01-13,Brand B,Institutional,Home Loan,1,391.06586222892815,1,2,93.7051144656054,0,0.0,100
2025-12-25,Brand B,SME,Auto Loan,0,317.94855858530553,7,2,53.01733681460156,1,371.12135770221096,0
2026-02-11,Brand B,Institutional,Business Loan,0,247.68459531718955,9,0,182.93729525896168,0,0.0,0
2026-02-13,Brand B,Retail,Business Loan,0,301.3172433762442,4,0,185.57276193679562,0,0.0,0
2026-01-05,Brand D,Institutional,Business Loan,0,339.12503023156876,7,3,175.01894794966694,0,0.0,0
2026-01-12,Brand E,SME,Home Loan,0,442.22873778025655,9,1,129.00250470292886,1,1161.0225423263598,0
2026-02-28,Brand D,Corporate,Personal Loan,0,383.6788305213727,1,0,156.95280862302968,1,156.95280862302968,0
2026-01-18,Brand D,Corporate,Home Loan,0,287.68890966499526,9,1,241.55919260890894,0,0.0,0
2025-12-23,Brand A,SME,Auto Loan,0,412.3078303725042,4,3,95.44922031552551,0,0.0,0
2026-02-12,Brand A,Corporate,Home Loan,0,493.4614782518001,8,2,100.38697166373612,0,0.0,0
2026-02-25,Brand A,Institutional,Home Loan,0,150.09101044664735,3,2,216.74456619414752,0,0.0,0
2026-02-02,Brand C,Corporate,Home Loan,0,59.21034700913408,2,1,266.72521839649323,1,533.4504367929865,0
2026-03-04,Brand A,Corporate,Auto Loan,0,365.7241303543499,8,3,135.09836705907577,0,0.0,0
2026-01-01,Brand E,Institutional,Business Loan,0,489.29816695649157,8,3,283.186081286652,0,0.0,0
2026-02-13,Brand D,Institutional,Personal Loan,1,58.3529606012338,3,0,64.41901840441312,0,0.0,100
2026-01-29,Brand E,Institutional,Personal Loan,0,215.85362900412107,8,1,79.62983008036151,0,0.0,0
2026-03-08,Brand A,Retail,Auto Loan,1,31.133821092861112,6,0,164.98990487328643,0,0.0,100
2026-02-22,Brand C,Institutional,Business Loan,0,388.2659713853949,9,1,230.87130690713488,1,2077.841762164214,0
2026-01-16,Brand C,Institutional,Business Loan,0,474.35435785855606,6,0,142.7092411839023,0,0.0,0
2026-01-28,Brand D,Retail,Auto Loan,0,249.49707722599996,8,0,188.68682254190037,0,0.0,0
2026-02-18,Brand E,Corporate,Home Loan,0,204.7605736300946,2,3,57.14267141065031,0,0.0,0
2025-12-23,Brand B,Institutional,Business Loan,0,453.8595116252605,1,3,165.45857791779912,0,0.0,0
2026-03-02,Brand E,SME,Personal Loan,0,66.6941946585583,2,2,110.6438836187854,1,221.2877672375708,0
2026-02-25,Brand A,Institutional,Auto Loan,0,445.79215573751276,4,2,179.0922101339637,0,0.0,0
2026-01-27,Brand B,Institutional,Personal Loan,0,196.06300140068373,9,3,181.45830132785923,0,0.0,0
2025-12-16,Brand C,Retail,Home Loan,0,279.7032061789487,7,3,238.28973201926382,0,0.0,0
2026-02-04,Brand D,SME,Auto Loan,1,264.1460525641545,9,0,184.96040696672554,1,1664.6436627005298,100
2026-01-08,Brand D,Corporate,Personal Loan,0,307.9895872052225,9,2,203.56729319448033,1,1832.105638750323,0
2026-01-08,Brand C,Corporate,Personal Loan,0,471.061656878752,9,3,182.41164543251088,0,0.0,0
2026-01-01,Brand A,SME,Home Loan,0,475.56351613368884,8,1,297.59435859645737,1,2380.754868771659,0
2025-12-20,Brand C,Institutional,Auto Loan,0,415.5741335818428,6,1,247.90484048080606,0,0.0,0
2026-01-04,Brand A,Retail,Business Loan,1,95.7720385188997,7,2,238.91125700056818,0,0.0,100
2026-01-05,Brand B,SME,Business Loan,1,166.75816219422967,2,1,206.81486524844095,1,413.6297304968819,100
2026-02-11,Brand C,SME,Personal Loan,0,243.91242512727234,1,0,182.09267483270938,0,0.0,0
2026-01-15,Brand A,Corporate,Home Loan,0,452.73046968425865,5,2,136.18928490159226,1,680.9464245079613,0
2025-12-26,Brand B,Retail,Personal Loan,0,260.432411923106,8,3,245.99198152205275,0,0.0,0
2026-02-05,Brand C,SME,Home Loan,0,488.71783233439896,3,1,97.40229159679868,0,0.0,0
2025-12-30,Brand D,Retail,Business Loan,0,491.9205858346079,7,0,59.13722498485478,0,0.0,0
2026-03-08,Brand C,Institutional,Personal Loan,1,299.29212973149134,5,3,224.5430111320253,1,1122.7150556601264,100
2025-12-22,Brand E,Corporate,Personal Loan,0,438.7476697739056,8,4,86.21292419468338,0,0.0,0
2026-01-12,Brand C,Institutional,Home Loan,0,499.61135601194945,6,0,275.95652069023276,0,0.0,0
2026-02-04,Brand E,Retail,Auto Loan,0,424.85825901060986,6,1,242.6703467423786,1,1456.0220804542716,0
2026-02-11,Brand B,Institutional,Home Loan,1,328.45550659312727,7,0,200.561094456825,0,0.0,100
2025-12-20,Brand C,Corporate,Auto Loan,0,422.56676276024746,7,4,128.4811634186522,0,0.0,0
2025-12-20,Brand B,Retail,Business Loan,0,41.32753089491054,4,4,209.4855897724601,0,0.0,0
2025-12-23,Brand B,SME,Personal Loan,0,317.4106587649196,8,0,169.21417247125143,0,0.0,0
2026-02-17,Brand A,Institutional,Personal Loan,0,108.26101611750255,6,3,122.78711695491607,1,736.7227017294964,0
2025-12-25,Brand B,Corporate,Home Loan,0,58.03182532533702,8,3,286.26974427419765,1,2290.157954193581,0
2026-01-22,Brand B,SME,Home Loan,0,446.4356261640509,7,4,90.47235384162315,0,0.0,0
2026-03-06,Brand C,Corporate,Business Loan,0,319.8224718790269,1,2,238.34593735521926,1,238.34593735521926,0
2025-12-23,Brand C,Retail,Business Loan,0,121.77327296096185,4,2,250.00964197295858,0,0.0,0
2026-01-09,Brand D,Retail,Auto Loan,0,193.3911488700743,7,3,287.9486520445822,0,0.0,0
2026-02-26,Brand A,Institutional,Business Loan,0,486.6382726766959,9,2,187.3541074505397,0,0.0,0
2026-02-19,Brand B,Corporate,Business Loan,0,431.09102643981436,2,3,183.7187902535914,1,367.4375805071828,0
2026-03-04,Brand A,Corporate,Business Loan,0,7.790897750257986,5,1,280.0723022530848,0,0.0,0
2026-02-03,Brand E,Corporate,Business Loan,0,489.90049756617213,9,3,250.27331483529727,0,0.0,0
2026-02-20,Brand B,Retail,Auto Loan,0,184.26473667322867,9,1,240.90911988635102,1,2168.182078977159,0
2026-02-02,Brand A,Institutional,Business Loan,0,347.7090829929624,6,4,247.28426355282804,0,0.0,0
2026-01-20,Brand D,Corporate,Auto Loan,1,356.3382823045968,7,2,173.29527286607174,1,1213.0669100625023,100
2026-02-21,Brand D,Corporate,Home Loan,0,455.8422178535137,9,4,60.35465445776171,1,543.1918901198554,0
2026-03-03,Brand B,SME,Personal Loan,0,442.5304381018073,8,0,99.56622091486979,0,0.0,0
2026-01-25,Brand E,Corporate,Home Loan,0,140.86479572483046,6,0,210.74802191607168,1,1264.48813149643,0
2026-02-15,Brand D,Institutional,Business Loan,0,321.7677391428654,6,4,149.0414796073179,1,894.2488776439075,0
2025-12-25,Brand D,SME,Personal Loan,0,196.85271146450222,7,3,201.69256209925078,0,0.0,0
2026-01-05,Brand E,SME,Business Loan,0,262.7718682298599,7,3,187.9194756853148,1,1315.4363297972036,0
2026-01-20,Brand A,SME,Business Loan,0,277.3392627174696,2,2,159.66507638922127,0,0.0,0
2025-12-27,Brand D,Retail,Home Loan,0,198.1717229155184,9,4,108.68200537023654,0,0.0,0
2025-12-17,Brand C,SME,Business Loan,1,231.94701022021334,4,0,229.73997269465877,0,0.0,100
2025-12-28,Brand D,Corporate,Home Loan,0,104.17113396050559,9,4,277.261282437849,1,2495.351541940641,0
